180.0,6.5,3.0,5.0
181.0,6.5,2.5,2.5
185.0,6.0,-1.0,4.0
188.0,5.0,6.0,3.0
189.0,5.0,6.0,5.0
190.0,5.0,5.0,5.0
192.0,5.0,5.0,0.5
193.0,5.0,4.0,4.0
198.0,4.0,4.0,4.0
199.0,4.0,4.0,5.0
202.0,3.0,3.5,3.0
203.0,2.0,6.0,1.0
205.0,8.5,5.0,3.5
1.0,18.5,7.0,9.0
4.0,15.0,4.0,3.0
5.0,15.0,-1.5,2.5
8.0,14.0,6.5,6.0
11.0,14.0,2.0,7.0
16.0,13.0,5.0,4.5
18.0,13.0,4.0,4.0
20.0,12.7,9.0,8.5
23.0,12.0,5.0,5.0
28.0,12.0,3.0,6.5
29.0,12.5,3.5,6.7
31.0,12.5,2.0,5.0
37.0,11.0,6.0,6.5
38.0,11.0,6.0,3.0
46.0,11.0,4.0,7.5
49.0,11.5,4.5,4.5
52.0,11.0,3.5,3.5
53.0,11.0,3.0,4.0
55.0,11.0,2.0,1.5
57.0,11.0,2.5,4.0
62.0,10.0,9.0,4.0
64.0,10.0,7.0,0.0
66.0,10.0,6.5,6.5
68.0,10.5,5.0,1.5
69.0,10.0,5.0,2.0
70.0,10.0,5.0,2.5
71.0,10.0,5.0,5.0
72.0,10.0,5.0,5.7
75.0,10.0,4.7,4.7
78.0,10.0,4.2,0.1
81.0,10.0,4.0,2.0
82.0,10.0,4.0,4.0
83.0,10.0,3.7,2.5
89.0,10.5,2.0,3.0
90.0,10.3,2.7,3.2
96.0,10.0,-2.0,3.0
97.0,9.0,8.5,5.5
99.0,9.0,6.0,2.7
102.0,9.0,6.0,2.5
105.0,9.0,6.5,6.0
106.0,9.5,6.0,4.5
107.0,9.0,6.0,5.5
108.0,9.0,5.0,3.5
109.0,9.5,4.5,3.7
115.0,9.0,3.5,2.0
118.0,9.5,2.0,5.0
119.0,9.0,2.0,5.0
120.0,9.5,2.0,4.5
121.0,9.0,2.5,2.5
124.0,9.0,1.0,2.0
131.0,8.0,5.0,1.5
133.0,8.0,5.5,1.5
135.0,8.5,5.0,1.0
136.0,8.0,4.0,3.0
140.0,8.0,4.0,5.0
141.0,8.0,3.0,1.5
145.0,8.0,3.0,2.0
146.0,8.0,3.0,1.0
155.0,8.0,0.0,0.0
158.0,8.0,-1.0,2.0
159.0,7.0,6.2,6.0
161.0,7.0,6.0,2.0
162.0,7.0,5.0,4.5
163.0,7.0,5.5,3.0
166.0,7.5,5.0,3.0
172.0,6.0,7.0,1.5
173.0,6.0,7.0,4.0
174.0,6.0,6.0,5.5
175.0,6.0,6.0,2.0
176.0,6.5,5.0,0.5
177.0,6.0,5.5,6.0
180.0,6.5,3.0,3.0
181.0,6.5,2.5,2.5
185.0,6.0,-1.0,3.0
188.0,5.0,6.0,0.0
189.0,5.0,6.0,1.0
190.0,5.0,5.0,2.0
193.0,5.0,4.0,2.5
198.0,4.0,4.0,2.0
199.0,4.0,4.0,4.0
205.0,8.5,5.0,3.0
11.0,14.0,2.0,6.0
16.0,13.0,5.0,3.5
20.0,12.7,9.0,8.0
23.0,12.0,5.0,5.0
28.0,12.0,3.0,3.0
46.0,11.0,4.0,6.5
49.0,11.5,4.5,2.0
53.0,11.0,3.0,3.0
57.0,11.0,2.5,2.5
62.0,10.0,9.0,2.0
66.0,10.0,6.5,6.0
68.0,10.5,5.0,1.0
70.0,10.0,5.0,2.5
71.0,10.0,5.0,3.0
72.0,10.0,5.0,2.0
75.0,10.0,4.7,4.5
83.0,10.0,3.7,2.2
97.0,9.0,8.5,5.0
99.0,9.0,6.0,2.5
105.0,9.0,6.5,3.0
107.0,9.0,6.0,5.0
108.0,9.0,5.0,1.0
109.0,9.5,4.5,0.0
115.0,9.0,3.5,1.0
118.0,9.5,2.0,5.0
119.0,9.0,2.0,3.0
120.0,9.5,2.0,3.5
121.0,9.0,2.5,2.0
135.0,8.5,5.0,0.0
136.0,8.0,4.0,3.0
140.0,8.0,4.0,5.0
155.0,8.0,0.0,0.0
158.0,8.0,-1.0,1.5
159.0,7.0,6.2,5.5
162.0,7.0,5.0,3.5
166.0,7.5,5.0,3.0
173.0,6.0,7.0,2.0
175.0,6.0,6.0,1.0
176.0,6.5,5.0,-2.5
177.0,6.0,5.5,5.0
181.0,6.5,2.5,2.5
185.0,6.0,-1.0,2.0
190.0,5.0,5.0,2.0
193.0,5.0,4.0,0.5
198.0,4.0,4.0,2.0
199.0,4.0,4.0,4.0
11.0,14.0,2.0,3.5
20.0,12.7,9.0,6.0
46.0,11.0,4.0,6.5
53.0,11.0,3.0,3.0
66.0,10.0,6.5,6.0
68.0,10.5,5.0,1.0
83.0,10.0,3.7,1.0
97.0,9.0,8.5,5.0
105.0,9.0,6.5,3.0
107.0,9.0,6.0,4.0
118.0,9.5,2.0,2.5
120.0,9.5,2.0,3.5
136.0,8.0,4.0,2.0
140.0,8.0,4.0,5.0
155.0,8.0,0.0,0.0
158.0,8.0,-1.0,1.0
159.0,7.0,6.2,3.5
166.0,7.5,5.0,3.0
173.0,6.0,7.0,0.0
176.0,6.5,5.0,-3.0
181.0,6.5,2.5,2.5
185.0,6.0,-1.0,1.0
190.0,5.0,5.0,1.0
198.0,4.0,4.0,1.0
199.0,4.0,4.0,0.0
11.0,14.0,2.0,3.0
46.0,11.0,4.0,6.0
66.0,10.0,6.5,4.2
97.0,9.0,8.5,4.0
120.0,9.5,2.0,2.5
136.0,8.0,4.0,1.0
140.0,8.0,4.0,4.0
155.0,8.0,0.0,-4.0
166.0,7.5,5.0,3.0
173.0,6.0,7.0,0.0
185.0,6.0,-1.0,0.0
190.0,5.0,5.0,-1.0
46.0,11.0,4.0,5.5
66.0,10.0,6.5,3.7
97.0,9.0,8.5,4.0
120.0,9.5,2.0,2.0
140.0,8.0,4.0,3.0
166.0,7.5,5.0,3.0
185.0,6.0,-1.0,-2.0
46.0,11.0,4.0,5.0
120.0,9.5,2.0,1.5
166.0,7.5,5.0,2.5
185.0,6.0,-1.0,-3.0
166.0,7.5,5.0,2.0
